order id,order date,customer id,product id,quantity,customer name,customer email,phone number,address line 1,city,country,postcode,loyalty card,coffee type,roast type,size,unit price,price per 100g,profit
MXM-42948-061,2022-08-11,20203-03950-FY,L-L-0.2,4,Geneva Standley,gstandley38@dion.ne.jp,+353 (521) 138-4331,4 Thompson Drive,Killorglin,Ireland,H14,Yes,Lib,L,0.2,4.755,2.3775,0.61815
MGQ-98961-173,2024-04-05,83895-90735-XH,L-L-0.5,4,Brook Drage,bdrage39@youku.com,+1 (937) 566-3449,3584 7th Parkway,Dayton,United States,45432,No,Lib,L,0.5,9.51,1.902,1.2363
RFH-64349-897,2021-10-22,61954-61462-RJ,E-D-0.5,3,Muffin Yallop,myallop3a@fema.gov,+1 (907) 267-1236,1 Beilfuss Junction,Anchorage,United States,99507,Yes,Exc,D,0.5,7.29,1.458,0.8019000000000001
TKL-20738-660,2023-10-02,47939-53158-LS,E-M-0.2,1,Cordi Switsur,cswitsur3b@chronoengine.com,+1 (615) 791-3142,57942 North Point,Nashville,United States,37215,No,Exc,M,0.2,4.125,2.0625,0.45375
TKL-20738-660,2023-10-02,47939-53158-LS,A-L-0.2,1,Cordi Switsur,cswitsur3b@chronoengine.com,+1 (615) 791-3142,57942 North Point,Nashville,United States,37215,No,Ara,L,0.2,3.885,1.9425,0.34964999999999996
TKL-20738-660,2023-10-02,47939-53158-LS,E-M-1,5,Cordi Switsur,cswitsur3b@chronoengine.com,+1 (615) 791-3142,57942 North Point,Nashville,United States,37215,No,Exc,M,1.0,13.75,1.375,1.5125
GOW-03198-575,2023-03-13,61513-27752-FA,A-D-0.5,4,Mahala Ludwell,mludwell3e@blogger.com,+1 (303) 242-3542,6 Bay Center,Denver,United States,80217,Yes,Ara,D,0.5,5.97,1.194,0.5373
QJB-90477-635,2024-06-12,89714-19856-WX,L-L-2.5,4,Doll Beauchamp,dbeauchamp3f@usda.gov,+1 (203) 189-4256,0967 Clemons Alley,Stamford,United States,6912,No,Lib,L,2.5,36.455,1.4582,4.7391499999999995
MWP-46239-785,2021-04-27,87979-56781-YV,L-M-0.2,5,Stanford Rodliff,srodliff3g@ted.com,+1 (757) 537-3012,3 Lerdahl Parkway,Newport News,United States,23605,Yes,Lib,M,0.2,4.365,2.1825,0.56745
QDV-03406-248,2021-05-23,74126-88836-KA,L-M-0.5,3,Stevana Woodham,swoodham3h@businesswire.com,+353 (190) 188-4918,7 Rowland Plaza,Drumcondra,Ireland,D11,Yes,Lib,M,0.5,8.73,1.746,1.1349
GPH-40635-105,2022-07-14,37397-05992-VO,A-M-1,1,Hewet Synnot,hsynnot3i@about.com,+1 (907) 245-0601,9667 Lunder Court,Anchorage,United States,99599,No,Ara,M,1.0,11.25,1.125,1.0125
JOM-80930-071,2023-11-10,54904-18397-UD,L-D-1,6,Raleigh Lepere,rlepere3j@shop-pro.jp,+353 (792) 857-4513,27 Mosinee Court,Beaumont,Ireland,D17,No,Lib,D,1.0,12.95,1.295,1.6835
OIL-26493-755,2023-08-31,19017-95853-EK,A-M-0.5,1,Timofei Woofinden,twoofinden3k@businesswire.com,+1 (701) 503-1067,1 Pennsylvania Center,Fargo,United States,58122,No,Ara,M,0.5,6.75,1.35,0.6074999999999999
CYV-13426-645,2021-07-06,88593-59934-VU,E-D-1,1,Evelina Dacca,edacca3l@google.pl,+1 (812) 921-5458,83150 Dixon Park,Evansville,United States,47737,Yes,Exc,D,1.0,12.15,1.215,1.3365
WRP-39846-614,2024-03-04,47493-68564-YM,A-L-2.5,5,Bidget Tremellier,,+353 (900) 633-2359,5 Sunfield Parkway,Cherryville,Ireland,P31,Yes,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995
VDZ-76673-968,2022-12-31,82246-82543-DW,E-D-0.5,2,Bobinette Hindsberg,bhindsberg3n@blogs.com,+1 (704) 888-5303,7 Brickson Park Road,Charlotte,United States,28210,Yes,Exc,D,0.5,7.29,1.458,0.8019000000000001
VTV-03546-175,2022-07-31,03384-62101-IY,A-L-2.5,5,Osbert Robins,orobins3o@salon.com,+1 (256) 196-8054,42557 Fallview Plaza,Huntsville,United States,35815,Yes,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995
GHR-72274-715,2023-05-24,86881-41559-OR,L-D-1,1,Othello Syseland,osyseland3p@independent.co.uk,+1 (714) 895-0210,957 Sachtjen Road,Santa Ana,United States,92725,No,Lib,D,1.0,12.95,1.295,1.6835
ZGK-97262-313,2024-07-16,02536-18494-AQ,E-M-2.5,3,Ewell Hanby,,,903 Oak Center,Washington,United States,20520,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875
ZFS-30776-804,2023-02-05,58638-01029-CB,A-L-0.5,5,Blancha McAmish,bmcamish2e@tripadvisor.com,,5484 Stephen Court,Oklahoma City,United States,73179,Yes,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999
QUU-91729-492,2023-07-29,90312-11148-LA,A-D-0.2,4,Lowell Keenleyside,lkeenleyside3s@topsy.com,+1 (636) 713-5124,6 Hauk Junction,Saint Louis,United States,63131,No,Ara,D,0.2,2.985,1.4925,0.26865
PVI-72795-960,2024-03-17,68239-74809-TF,E-L-2.5,3,Elonore Joliffe,,+353 (994) 611-5746,7077 School Crossing,Bailieborough,Ireland,C15,No,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996
PPP-78935-365,2023-02-11,91074-60023-IP,E-D-1,4,Abraham Coleman,,+1 (808) 815-5051,40 Packers Alley,Honolulu,United States,96805,No,Exc,D,1.0,12.15,1.215,1.3365
JUO-34131-517,2021-02-13,07972-83748-JI,L-D-1,6,Rivy Farington,,+1 (951) 638-0879,54400 Brickson Park Center,Corona,United States,92878,Yes,Lib,D,1.0,12.95,1.295,1.6835
ZJE-89333-489,2024-05-13,08694-57330-XR,L-D-2.5,1,Vallie Kundt,vkundt3w@bigcartel.com,+353 (472) 791-2507,3 Porter Hill,Ballivor,Ireland,D17,Yes,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998
LOO-35324-159,2022-05-19,68412-11126-YJ,A-L-0.2,4,Boyd Bett,bbett3x@google.de,+1 (202) 632-9905,353 Maple Wood Avenue,Washington,United States,20520,Yes,Ara,L,0.2,3.885,1.9425,0.34964999999999996
JBQ-93412-846,2024-04-27,69037-66822-DW,E-L-2.5,4,Julio Armytage,,,782 Spaight Center,Portumna,Ireland,V31,Yes,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996
EHX-66333-637,2022-09-09,01297-94364-XH,L-M-0.5,2,Deana Staite,dstaite3z@scientificamerican.com,+1 (713) 478-3937,39 Dunning Hill,Houston,United States,77281,No,Lib,M,0.5,8.73,1.746,1.1349
WXG-25759-236,2023-03-10,39919-06540-ZI,E-L-2.5,2,Winn Keyse,wkeyse40@apple.com,+1 (650) 947-8867,02688 Duke Park,Orange,United States,92668,Yes,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996
QNA-31113-984,2021-04-07,60512-78550-WS,L-M-0.2,4,Osmund Clausen-Thue,oclausenthue41@marriott.com,+1 (915) 558-6109,2163 Dexter Hill,El Paso,United States,88553,No,Lib,M,0.2,4.365,2.1825,0.56745
ZWI-52029-159,2022-07-12,40172-12000-AU,L-M-1,3,Leonore Francisco,lfrancisco42@fema.gov,+1 (775) 346-9758,48757 Bay Parkway,Carson City,United States,89714,No,Lib,M,1.0,14.55,1.455,1.8915000000000002
ZWI-52029-159,2022-07-12,40172-12000-AU,E-M-1,2,Leonore Francisco,lfrancisco42@fema.gov,+1 (775) 346-9758,48757 Bay Parkway,Carson City,United States,89714,No,Exc,M,1.0,13.75,1.375,1.5125
DFS-49954-707,2023-12-21,39019-13649-CL,E-D-0.2,5,Giacobo Skingle,gskingle44@clickbank.net,+1 (801) 886-5886,61617 Roth Street,Provo,United States,84605,Yes,Exc,D,0.2,3.645,1.8225,0.40095000000000003
VYP-89830-878,2022-10-04,12715-05198-QU,A-M-2.5,2,Gerard Pirdy,,+1 (305) 345-2788,74 Becker Lane,Boca Raton,United States,33487,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994
AMT-40418-362,2022-08-08,04513-76520-QO,L-D-1,1,Jacinthe Balsillie,jbalsillie46@princeton.edu,+1 (540) 905-2213,2 Heffernan Center,Roanoke,United States,24040,Yes,Lib,D,1.0,12.95,1.295,1.6835
NFQ-23241-793,2022-10-11,88446-59251-SQ,A-M-1,3,Quinton Fouracres,,+1 (515) 508-1573,53 New Castle Point,Des Moines,United States,50369,Yes,Ara,M,1.0,11.25,1.125,1.0125
JQK-64922-985,2023-11-10,23779-10274-KN,R-M-2.5,3,Bettina Leffek,bleffek48@ning.com,+1 (808) 815-3474,0688 Burning Wood Point,Honolulu,United States,96805,Yes,Rob,M,2.5,22.884999999999998,0.9153999999999999,1.3730999999999998
YET-17732-678,2023-06-20,57235-92842-DK,R-D-0.2,1,Hetti Penson,,+1 (754) 664-6126,16 Dottie Point,Fort Lauderdale,United States,33345,No,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997
NKW-24945-846,2023-10-04,75977-30364-AY,A-D-2.5,5,Jocko Pray,jpray4a@youtube.com,+1 (215) 771-6504,7764 Thackeray Hill,Philadelphia,United States,19172,No,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995
VKA-82720-513,2021-06-24,12299-30914-NG,A-M-2.5,6,Grete Holborn,gholborn4b@ow.ly,+1 (203) 577-5788,124 Sycamore Point,Norwalk,United States,6854,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994
THA-60599-417,2021-10-26,59971-35626-YJ,A-M-2.5,3,Fielding Keinrat,fkeinrat4c@dailymail.co.uk,+1 (817) 785-7050,99382 Hagan Hill,Arlington,United States,76011,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994
MEK-39769-035,2023-06-27,15380-76513-PS,R-D-2.5,3,Paulo Yea,pyea4d@aol.com,+353 (885) 555-9183,9760 Nelson Lane,Ashford,Ireland,H12,No,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999
JAF-18294-750,2021-09-06,73564-98204-EY,R-D-2.5,6,Say Risborough,,+1 (423) 485-6650,57914 Brentwood Junction,Chattanooga,United States,37416,Yes,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999
TME-59627-221,2023-04-30,72282-40594-RX,L-L-2.5,6,Alexa Sizey,,+1 (503) 774-7836,198 Lighthouse Bay Avenue,Portland,United States,97296,No,Lib,L,2.5,36.455,1.4582,4.7391499999999995
UDG-65353-824,2022-01-07,17514-94165-RJ,E-M-0.5,4,Kari Swede,kswede4g@addthis.com,+1 (405) 535-0273,94 Pleasure Circle,Oklahoma City,United States,73135,No,Exc,M,0.5,8.25,1.65,0.9075
ENQ-42923-176,2023-01-11,56248-75861-JX,A-L-0.5,3,Leontine Rubrow,lrubrow4h@microsoft.com,+1 (202) 503-9022,352 Jana Center,Washington,United States,20520,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999
CBT-55781-720,2023-11-15,97855-54761-IS,E-D-0.5,3,Dottie Tift,dtift4i@netvibes.com,+1 (336) 766-8518,581 Forest Run Avenue,Greensboro,United States,27415,Yes,Exc,D,0.5,7.29,1.458,0.8019000000000001
NEU-86533-016,2021-06-03,96544-91644-IT,R-D-0.2,6,Gerardo Schonfeld,gschonfeld4j@oracle.com,+1 (571) 238-0580,60 Spohn Plaza,Alexandria,United States,22313,No,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997
BYU-58154-603,2022-12-17,51971-70393-QM,E-D-0.5,4,Claiborne Feye,cfeye4k@google.co.jp,+353 (471) 184-7815,601 Northridge Circle,Castlebridge,Ireland,R14,No,Exc,D,0.5,7.29,1.458,0.8019000000000001
EHJ-05910-257,2023-02-07,06812-11924-IK,R-D-1,6,Mina Elstone,,+1 (262) 320-1474,6 Manley Plaza,Racine,United States,53405,Yes,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999
EIL-44855-309,2023-03-15,59741-90220-OW,R-D-0.5,5,Sherman Mewrcik,,+1 (305) 419-8626,44305 Scofield Park,Clearwater,United States,34629,Yes,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993
HCA-87224-420,2024-08-04,62682-27930-PD,E-M-0.5,5,Tamarah Fero,tfero4n@comsenz.com,+1 (262) 954-6859,6 Fisk Street,Racine,United States,53405,Yes,Exc,M,0.5,8.25,1.65,0.9075
ABO-29054-365,2021-01-19,00256-19905-YG,A-M-0.5,6,Stanislaus Valsler,,+353 (479) 865-9222,95 Southridge Alley,Castlebridge,Ireland,R14,No,Ara,M,0.5,6.75,1.35,0.6074999999999999
TKN-58485-031,2024-03-23,38890-22576-UI,R-D-1,2,Felita Dauney,fdauney4p@sphinn.com,+353 (669) 355-6726,22484 Tomscot Lane,Castlebellingham,Ireland,Y34,No,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999
RCK-04069-371,2023-10-07,94573-61802-PH,E-L-2.5,2,Serena Earley,searley4q@youku.com,,66197 Onsgard Place,Craigavon,United Kingdom,BT66,No,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996
IRJ-67095-738,2021-03-20,86447-02699-UT,E-M-2.5,2,Minny Chamberlayne,mchamberlayne4r@bigcartel.com,+1 (813) 801-0026,1 Ridgeview Place,Tampa,United States,33686,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875
VEA-31961-977,2023-12-15,51432-27169-KN,E-D-0.5,3,Bartholemy Flaherty,bflaherty4s@moonfruit.com,,045 Jana Place,Eadestown,Ireland,A86,No,Exc,D,0.5,7.29,1.458,0.8019000000000001
BAF-42286-205,2024-06-08,43074-00987-PB,R-M-2.5,4,Oran Colbeck,ocolbeck4t@sina.com.cn,+1 (334) 441-4420,8984 Moulton Hill,Montgomery,United States,36195,No,Rob,M,2.5,22.884999999999998,0.9153999999999999,1.3730999999999998
WOR-52762-511,2021-12-14,04739-85772-QT,E-L-2.5,6,Elysee Sketch,,+1 (775) 947-1470,2 Gina Drive,Sparks,United States,89436,Yes,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996
ZWK-03995-815,2023-04-10,28279-78469-YW,E-M-2.5,2,Ethelda Hobbing,ehobbing4v@nsw.gov.au,+1 (478) 206-7670,1 Debs Place,Macon,United States,31205,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875
CKF-43291-846,2022-03-10,91829-99544-DS,E-L-2.5,1,Odille Thynne,othynne4w@auda.org.au,+1 (562) 132-7323,26 Oakridge Way,Whittier,United States,90605,Yes,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996
RMW-74160-339,2022-10-16,38978-59582-JP,R-L-2.5,4,Emlynne Heining,eheining4x@flickr.com,,439 West Point,Johnson City,United States,37605,Yes,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998
FMT-94584-786,2021-10-08,86504-96610-BH,A-L-1,2,Katerina Melloi,kmelloi4y@imdb.com,+1 (315) 525-0805,1930 Haas Way,Rochester,United States,14614,No,Ara,L,1.0,12.95,1.295,1.1655
NWT-78222-575,2021-12-31,75986-98864-EZ,A-D-0.2,1,Tiffany Scardafield,,+353 (232) 652-5145,69737 Hanover Center,Portarlington,Ireland,R21,No,Ara,D,0.2,2.985,1.4925,0.26865
EOI-02511-919,2022-03-20,66776-88682-RG,E-L-0.2,5,Abrahan Mussen,amussen50@51.la,+1 (212) 630-8669,22974 Beilfuss Plaza,Brooklyn,United States,11254,No,Exc,L,0.2,4.455,2.2275,0.49005
EOI-02511-919,2022-03-20,66776-88682-RG,A-D-0.5,5,Abrahan Mussen,amussen50@51.la,+1 (212) 630-8669,22974 Beilfuss Plaza,Brooklyn,United States,11254,No,Ara,D,0.5,5.97,1.194,0.5373
UCT-03935-589,2023-03-29,85851-78384-DM,R-D-0.5,6,Anny Mundford,amundford52@nbcnews.com,+1 (434) 738-7279,5097 Mitchell Plaza,Charlottesville,United States,22908,No,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993
SBI-60013-494,2023-11-12,55232-81621-BX,E-M-0.2,2,Tory Walas,twalas53@google.ca,+1 (214) 205-7809,2673 Everett Place,Garland,United States,75044,No,Exc,M,0.2,4.125,2.0625,0.45375
QRA-73277-814,2023-07-20,80310-92912-JA,A-L-0.5,4,Isa Blazewicz,iblazewicz54@thetimes.co.uk,+1 (612) 683-3450,4646 Graceland Circle,Minneapolis,United States,55448,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999
EQE-31648-909,2021-01-18,19821-05175-WZ,E-D-0.5,5,Angie Rizzetti,arizzetti55@naver.com,+1 (517) 237-7606,24 Mendota Junction,Lansing,United States,48919,Yes,Exc,D,0.5,7.29,1.458,0.8019000000000001
QOO-24615-950,2021-08-07,01338-83217-GV,R-M-2.5,3,Mord Meriet,mmeriet56@noaa.gov,+1 (701) 560-2604,56000 Kedzie Alley,Grand Forks,United States,58207,No,Rob,M,2.5,22.884999999999998,0.9153999999999999,1.3730999999999998
WDV-73864-037,2024-03-13,66044-25298-TA,L-M-0.5,5,Lawrence Pratt,lpratt57@netvibes.com,,57 Monterey Avenue,Anchorage,United States,99522,Yes,Lib,M,0.5,8.73,1.746,1.1349
PKR-88575-066,2024-05-17,28728-47861-TZ,E-L-0.2,1,Astrix Kitchingham,akitchingham58@com.com,+1 (405) 645-2204,716 Shoshone Point,Oklahoma City,United States,73129,Yes,Exc,L,0.2,4.455,2.2275,0.49005
BWR-85735-955,2021-12-14,32638-38620-AX,L-M-1,3,Burnard Bartholin,bbartholin59@xinhuanet.com,+1 (918) 720-2715,19600 Scofield Trail,Tulsa,United States,74103,Yes,Lib,M,1.0,14.55,1.455,1.8915000000000002
YFX-64795-136,2022-01-15,83163-65741-IH,L-M-2.5,1,Madelene Prinn,mprinn5a@usa.gov,+1 (734) 909-6836,39 Dahle Road,Detroit,United States,48211,Yes,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995
DDO-71442-967,2021-04-12,89422-58281-FD,L-D-0.2,5,Alisun Baudino,abaudino5b@netvibes.com,+1 (202) 328-7869,07 Charing Cross Circle,Washington,United States,20436,Yes,Lib,D,0.2,3.885,1.9425,0.50505
ILQ-11027-588,2022-03-29,76293-30918-DQ,E-D-1,6,Philipa Petrushanko,ppetrushanko5c@blinklist.com,+353 (540) 480-2145,08 Laurel Trail,Nenagh,Ireland,E45,Yes,Exc,D,1.0,12.15,1.215,1.3365
KRZ-13868-122,2024-03-24,86779-84838-EJ,E-L-1,3,Kimberli Mustchin,,+1 (602) 411-5038,0043 Arkansas Court,Mesa,United States,85215,No,Exc,L,1.0,14.85,1.4849999999999999,1.6335
VRM-93594-914,2023-07-21,66806-41795-MX,E-D-0.5,5,Emlynne Laird,elaird5e@bing.com,+1 (330) 112-0053,43451 Doe Crossing Trail,Warren,United States,44485,No,Exc,D,0.5,7.29,1.458,0.8019000000000001
HXL-22497-359,2021-08-06,64875-71224-UI,A-L-1,3,Marlena Howsden,mhowsden5f@infoseek.co.jp,+1 (901) 806-9640,0410 Autumn Leaf Drive,Memphis,United States,38150,No,Ara,L,1.0,12.95,1.295,1.1655
NOP-21394-646,2023-05-23,16982-35708-BZ,E-L-0.5,6,Nealson Cuttler,ncuttler5g@parallels.com,,1 Melvin Circle,Washington,United States,20535,No,Exc,L,0.5,8.91,1.782,0.9801
NOP-21394-646,2023-05-23,16982-35708-BZ,L-D-2.5,2,Nealson Cuttler,ncuttler5g@parallels.com,,1 Melvin Circle,Washington,United States,20535,No,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998
NOP-21394-646,2023-05-23,16982-35708-BZ,L-D-2.5,3,Nealson Cuttler,ncuttler5g@parallels.com,,1 Melvin Circle,Washington,United States,20535,No,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998
NOP-21394-646,2023-05-23,16982-35708-BZ,L-L-0.5,4,Nealson Cuttler,ncuttler5g@parallels.com,,1 Melvin Circle,Washington,United States,20535,No,Lib,L,0.5,9.51,1.902,1.2363
NOP-21394-646,2023-05-23,16982-35708-BZ,E-M-1,3,Nealson Cuttler,ncuttler5g@parallels.com,,1 Melvin Circle,Washington,United States,20535,No,Exc,M,1.0,13.75,1.375,1.5125
FTV-77095-168,2023-04-08,66708-26678-QK,L-L-0.5,6,Adriana Lazarus,,+1 (801) 581-0444,9429 Porter Circle,Ogden,United States,84409,No,Lib,L,0.5,9.51,1.902,1.2363
BOR-02906-411,2023-10-17,08743-09057-OO,L-D-2.5,6,Tallie felip,tfelip5m@typepad.com,+1 (518) 651-0940,9 Roth Point,Albany,United States,12205,Yes,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998
WMP-68847-770,2024-02-16,37490-01572-JW,L-L-0.2,1,Vanna Le - Count,vle5n@disqus.com,+1 (864) 694-6658,69128 Ronald Regan Road,Spartanburg,United States,29305,No,Lib,L,0.2,4.755,2.3775,0.61815
TMO-22785-872,2022-07-15,01811-60350-CU,E-M-1,6,Sarette Ducarel,,+1 (914) 915-4328,04922 Colorado Street,Staten Island,United States,10310,No,Exc,M,1.0,13.75,1.375,1.5125
TJG-73587-353,2022-02-22,24766-58139-GT,R-D-0.2,3,Kendra Glison,,+1 (202) 137-6867,1 Kipling Lane,Washington,United States,20337,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997
OOU-61343-455,2023-01-15,90123-70970-NY,A-M-1,2,Nertie Poolman,npoolman5q@howstuffworks.com,,356 Service Way,Charlotte,United States,28225,No,Ara,M,1.0,11.25,1.125,1.0125
RMA-08327-369,2023-01-11,93809-05424-MG,A-M-0.5,6,Orbadiah Duny,oduny5r@constantcontact.com,+1 (806) 181-9003,62772 Arkansas Pass,Lubbock,United States,79491,Yes,Ara,M,0.5,6.75,1.35,0.6074999999999999
SFB-97929-779,2024-04-08,85425-33494-HQ,E-D-0.5,4,Constance Halfhide,chalfhide5s@google.ru,+353 (885) 827-8865,75275 Sunnyside Center,Fermoy,Ireland,P61,Yes,Exc,D,0.5,7.29,1.458,0.8019000000000001
AUP-10128-606,2022-10-01,54387-64897-XC,A-M-0.5,1,Fransisco Malecky,fmalecky5t@list-manage.com,+44 (738) 660-4264,11 Dakota Lane,Whitwell,United Kingdom,DL10,No,Ara,M,0.5,6.75,1.35,0.6074999999999999
YTW-40242-005,2021-10-28,01035-70465-UO,L-D-1,4,Anselma Attwater,aattwater5u@wikia.com,+1 (434) 821-8618,72 Maryland Terrace,Charlottesville,United States,22908,Yes,Lib,D,1.0,12.95,1.295,1.6835
PRP-53390-819,2023-03-28,84260-39432-ML,E-L-0.5,6,Minette Whellans,mwhellans5v@mapquest.com,,3 High Crossing Way,New York City,United States,10105,No,Exc,L,0.5,8.91,1.782,0.9801
GSJ-01065-125,2022-03-31,69779-40609-RS,E-D-0.2,4,Dael Camilletti,dcamilletti5w@businesswire.com,+1 (540) 722-6065,782 American Terrace,Roanoke,United States,24009,Yes,Exc,D,0.2,3.645,1.8225,0.40095000000000003
YQU-65147-580,2024-03-26,80247-70000-HT,R-D-2.5,1,Emiline Galgey,egalgey5x@wufoo.com,+1 (718) 311-6732,6 Park Meadow Plaza,New York City,United States,10009,No,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999
QPM-95832-683,2021-11-06,35058-04550-VC,L-L-1,2,Murdock Hame,mhame5y@newsvine.com,+353 (649) 297-0884,0 Burning Wood Drive,Balally,Ireland,D04,No,Lib,L,1.0,15.85,1.585,2.0605
BNQ-88920-567,2021-12-30,27226-53717-SY,L-D-0.2,6,Ilka Gurnee,igurnee5z@usnews.com,+1 (801) 642-0352,1 Troy Circle,Salt Lake City,United States,84120,No,Lib,D,0.2,3.885,1.9425,0.50505
PUX-47906-110,2023-10-01,02002-98725-CH,L-M-1,4,Alfy Snowding,asnowding60@comsenz.com,+1 (419) 996-2492,1691 Comanche Lane,Toledo,United States,43635,Yes,Lib,M,1.0,14.55,1.455,1.8915000000000002
COL-72079-610,2022-12-09,38487-01549-MV,E-L-0.5,4,Godfry Poinsett,gpoinsett61@berkeley.edu,+1 (626) 451-7397,75026 Monica Parkway,Pasadena,United States,91131,No,Exc,L,0.5,8.91,1.782,0.9801
LBC-45686-819,2023-05-01,98573-41811-EQ,A-M-1,5,Rem Furman,rfurman62@t.co,+353 (829) 808-4788,91239 Ilene Hill,Kinsale,Ireland,P17,Yes,Ara,M,1.0,11.25,1.125,1.0125
BLQ-03709-265,2024-08-04,72463-75685-MV,R-L-0.2,3,Charis Crosier,ccrosier63@xrea.com,+1 (816) 578-2743,54506 Arapahoe Center,Lees Summit,United States,64082,No,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996
BLQ-03709-265,2024-08-04,72463-75685-MV,R-M-0.2,5,Charis Crosier,ccrosier63@xrea.com,+1 (816) 578-2743,54506 Arapahoe Center,Lees Summit,United States,64082,No,Rob,M,0.2,2.985,1.4925,0.17909999999999998
VFZ-91673-181,2023-11-13,10225-91535-AI,A-L-1,6,Lenka Rushmer,lrushmer65@europa.eu,+1 (949) 869-7598,70379 Canary Plaza,Irvine,United States,92619,Yes,Ara,L,1.0,12.95,1.295,1.1655
WKD-81956-870,2022-09-16,48090-06534-HI,L-D-0.5,3,Waneta Edinborough,wedinborough66@github.io,+1 (516) 445-4950,1 Golden Leaf Hill,Hicksville,United States,11854,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101
TNI-91067-006,2022-10-05,80444-58185-FX,E-L-1,4,Bobbe Piggott,,+1 (202) 650-1803,812 Erie Court,Washington,United States,20546,Yes,Exc,L,1.0,14.85,1.4849999999999999,1.6335
IZA-61469-812,2022-01-06,13561-92774-WP,L-D-2.5,4,Ketty Bromehead,kbromehead68@un.org,+1 (646) 586-9964,69 Birchwood Place,New York City,United States,10060,Yes,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998
PSS-22466-862,2023-05-21,11550-78378-GE,R-L-0.2,4,Elsbeth Westerman,ewesterman69@si.edu,+353 (343) 455-4020,7 Packers Court,Newmarket on Fergus,Ireland,P17,No,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996
REH-56504-397,2022-02-26,90961-35603-RP,A-M-2.5,5,Anabelle Hutchens,ahutchens6a@amazonaws.com,+1 (913) 108-5997,8 Russell Plaza,Shawnee Mission,United States,66276,No,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994
ALA-62598-016,2022-02-19,57145-03803-ZL,R-D-0.2,6,Noak Wyvill,nwyvill6b@naver.com,+44 (872) 383-2829,47 Declaration Alley,Edinburgh,United Kingdom,EH9,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997
EYE-70374-835,2023-06-29,89115-11966-VF,R-L-0.2,5,Beltran Mathon,bmathon6c@barnesandnoble.com,+1 (916) 915-5069,6131 Huxley Pass,Sacramento,United States,94291,No,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996
CCZ-19589-212,2023-03-27,05754-41702-FG,L-M-0.2,2,Kristos Streight,kstreight6d@about.com,+1 (570) 873-3891,5 Anderson Court,Wilkes Barre,United States,18706,No,Lib,M,0.2,4.365,2.1825,0.56745
BPT-83989-157,2023-10-27,84269-49816-ML,A-M-2.5,2,Portie Cutchie,pcutchie6e@globo.com,+1 (336) 679-7755,5 Esch Parkway,Greensboro,United States,27499,No,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994
YFH-87456-208,2021-06-12,23600-98432-ME,L-M-0.2,2,Sinclare Edsell,,+1 (302) 746-8950,226 Harper Place,Newark,United States,19725,Yes,Lib,M,0.2,4.365,2.1825,0.56745
